date,crack_cl_rb,crack_cl_rb_ratio,rb_vs_ho,rb_vs_ho_ratio,rb_close,rb_ret_1d,rb_ret_3d,rb_ret_5d,rb_vol_10d,rb_vol_20d,rb_volume,rb_volume_z_20,month,is_summer,dayofweek,rb_ewm_ret_5,crack_x_vol,instrument,signal,label
1998-03-24,26.22974962,28.210234220525113,0.3502689,1.5707517790973966,0.96396633,-0.03911845528470759,0.06795402829102382,0.1550271292278944,0.044712047783077594,0.03431829761982869,852.67210386,-2.80384481257398,3,0,1,0.013815284009957504,1.1727858183476014,rb1s,,
1998-03-25,27.16199224,28.483922973030758,0.35895619,1.5703779695113722,0.98828658,0.025229356299197647,0.07649430832531467,0.09264725313230437,0.04489816310401801,0.03472691952666209,7536.18851823,-0.21894928630455449,3,0,2,0.01761997477303755,1.2195235578215915,rb1s,,
1998-03-26,27.73828744,28.46791607255214,0.3709669899999999,1.5806555348487086,1.00984317,0.021812084102163842,0.006611574399893794,0.11877982433647549,0.04480529932574029,0.034942993312236895,9689.85045847,0.5879168374908259,3,0,3,0.019017344549412982,1.2428222715326223,rb1s,,
1998-03-27,27.62682384,28.57893522529609,0.3657654800000001,1.5751292346785533,1.00173642,-0.008027731672433647,0.03918195980973738,0.09114458942888493,0.04533631595478935,0.03503987081027789,8247.20090273,0.05649584876252479,3,0,4,0.010002319142130773,1.2524984144375466,rb1s,,
1998-03-30,26.7129524,28.366282438445523,0.35717193,1.5770568154659115,0.97612646,-0.025565567437390357,-0.012304244786972562,-0.02699723887423522,0.04324908388623338,0.03553892371721119,7181.22508352,-0.4436049303614243,3,0,0,-0.001853643051042937,1.1553107191965593,rb1s,,
1998-03-31,25.71201538,28.00346443781235,0.35148166999999997,1.5851269422108483,0.95217469,-0.024537568626097905,-0.057106372269666306,-0.012232418947661805,0.044571736120578354,0.036009811950044025,13132.5615691,1.762407200077148,3,0,1,-0.00941495157606126,1.1460291646456122,rb1s,,
1998-04-01,25.60165723,28.150239562023717,0.34558973000000004,1.5785160605333939,0.94296248,-0.009674915849737564,-0.05867206066042807,-0.04586129258175298,0.037602950908109,0.03606807614625472,9121.04055087,0.2113069917447568,4,1,2,-0.009501606333953362,0.9626978599859239,rb1s,,
1998-04-02,25.943471080000002,28.518105800979303,0.3448521000000001,1.5767469971583281,0.94277823,-0.00019539483691866089,-0.03416384184483634,-0.06641124284674804,0.03756990766667253,0.035937902147853085,9739.24139511,0.40469319629735595,4,1,3,-0.006399535834941795,0.9746938130285892,rb1s,,
1998-04-03,26.359637659999997,28.640827321466872,0.34534666,1.5677223906500783,0.95364865,0.011530198358525867,0.0015479932574136157,-0.04800441417513812,0.03741131888224438,0.035297633007918626,6017.55290613,-0.9215275971782643,4,1,4,-0.00042295777045257425,0.9861488101186779,rb1s,,
1998-04-06,25.47427085,28.791663721956972,0.32408486000000003,1.5469503452546964,0.91661554,-0.03883307547281689,-0.027940602684424998,-0.06096640388172658,0.023413496151251906,0.03510103877632161,12269.57707188,1.416236528929656,4,1,0,-0.013226330337907348,0.5964417425024237,rb1s,,
1998-04-07,25.08452897,28.460301133663744,0.32607147000000003,1.5550984903404752,0.91348339,-0.003417081495258101,-0.03107288550776155,-0.040634665472992104,0.020847635524600394,0.035124697126818746,8424.68262009,-0.014091429331200445,4,1,1,-0.009956580723690931,0.5229531172728398,rb1s,,
1998-04-08,25.63237279,28.581609245988822,0.3316789600000001,1.5549724266452924,0.9293284,0.01734570127213808,-0.025502316812381465,-0.014458772527195296,0.019687186792889298,0.035199649682113456,11786.52285645,1.1548995026555806,4,1,2,-0.000855820058414594,0.5046293110617031,rb1s,,
1998-04-09,25.65240218,28.691000033906153,0.32693257,1.5453894476771226,0.92638049,-0.0031720864228405032,0.010653266908392078,-0.017392998139127647,0.017199851320749204,0.03523435131459872,11095.04974358,0.8280530096237194,4,1,3,-0.0016279088465565637,0.44121750351606276,rb1s,,
1998-04-13,25.25092191,28.50929021268807,0.32565126,1.5498506814618505,0.91790525,-0.009148767802741653,0.004840657255957392,-0.03748068012260064,0.017200412165563072,0.0353433549119331,6089.73965967,-0.9320917083725675,4,1,0,-0.004134861831951594,0.4343262644124471,rb1s,,
1998-04-14,24.90505469,28.007804864337345,0.33362419,1.5668880212944134,0.92214287,0.004616620288423023,-0.007731959983144909,0.006030150874378526,0.016520825271048842,0.03369576093205268,9776.69166574,0.3228830837331621,4,1,1,-0.0012177011251600547,0.4114520568994055,rb1s,,
1998-04-15,25.4600308,27.858355481340126,0.34447715,1.5708368337038854,0.94793707,0.02797202129860854,0.02326968263332052,0.03771681059247278,0.01808550162104114,0.03392323551676601,10562.60459152,0.5427274645631546,4,1,2,0.008512206349429478,0.4604574283051573,rb1s,,
1998-04-16,26.13717553,27.893173842802845,0.3548711299999999,1.5751392938137867,0.97188884,0.025267257456235814,0.058811723759069956,0.04579698629677087,0.019400189323959594,0.02913295386902005,10756.91179278,0.6787241103572393,4,1,3,0.01409722338503159,0.507066153675564,rb1s,,
1998-04-17,25.5912886,27.46696836319217,0.36151749,1.5971579629391799,0.96691424,-0.005118486595648064,0.04855144626341912,0.04375496940787271,0.01955765512844222,0.02917444869500318,8931.61816751,-0.011904845619646503,4,1,4,0.007691986724805039,0.5005055967312348,rb1s,,
1998-04-20,25.59239407,27.49840720539326,0.36165713,1.5986197935339546,0.96580877,-0.001143296845023234,0.018853255733526586,0.05218787015326476,0.019331496655975815,0.029022970178251124,8322.64420155,-0.23745164298172974,4,1,0,0.004746892201528948,0.49473928038262033,rb1s,,
1998-04-21,25.70445312,27.48307867327266,0.36132873,1.5930515088210424,0.97059913,0.004959946677643101,-0.0013270139000669534,0.05254745395363747,0.013175400575850637,0.019940943865647664,9796.77369492,0.3077815892618615,4,1,1,0.004817910360233666,0.3386664664391737,rb1s,,
1998-04-22,25.008109660000002,27.81948277597374,0.3367479400000001,1.565285901871374,0.93246055,-0.03929385347790282,-0.03563262239265397,-0.016326526823136067,0.019388623664568807,0.019958407991600636,12195.21928815,1.3271590791362895,4,1,2,-0.009886010919145162,0.4848728267600078,rb1s,,
1998-04-23,24.42925876,27.35120014373975,0.33653305,1.569881797294003,0.92706437,-0.005787033027831678,-0.040116015927252335,-0.046120984371010976,0.018754186088689173,0.01895440497478059,9434.44523014,-0.09953902775953337,4,1,3,-0.008519684955374,0.4581508647937801,rb1s,,
1998-04-24,24.26682785,27.303578366700627,0.33121814000000005,1.5601056404199338,0.92256755,-0.004850601690150169,-0.049486526945475395,-0.04586413992620486,0.018792360615510526,0.018031061274173553,7096.1260411,-1.1833772076441333,4,1,4,-0.00729665720029939,0.45603097995171393,rb1s,,
1998-04-27,24.63906991,27.372839357827946,0.33963747,1.5711823284786677,0.93425928,0.012673034077558931,0.001929014584048483,-0.032666394197269466,0.01891115871057638,0.018399440400767977,7573.1298129,-0.9194937053237924,4,1,0,-0.0006400934410132827,0.46595336154899686,rb1s,,
1998-04-28,25.31660307,27.43141099999717,0.35188376,1.580724870174606,0.95782261,0.025221403206184823,0.033178106068298296,-0.01316353951399063,0.020307418566167332,0.01867011679718244,11848.37340865,1.0488721320314742,4,1,1,0.007980405441386085,0.5141148552160069,rb1s,,
1998-04-29,24.633673729999998,27.215644753450377,0.34462459999999995,1.5791709693846803,0.93965546,-0.018967134217055093,0.01852212339356618,0.00771604761188005,0.019559280674753862,0.018335588705251947,13982.65951581,1.9896882901249602,4,1,2,-0.0010021077780943074,0.4818169385353809,rb1s,,
1998-04-30,24.74656595,27.225343299230428,0.34080986,1.5653753764912837,0.94361266,0.004211330821192627,0.01001154625940659,0.017850206021832182,0.01747510421647794,0.01823253338840842,14255.07425728,1.8108230258770557,4,1,3,0.0007357050883346708,0.43244881897619447,rb1s,,
1998-05-01,25.948914470000002,27.572589351355827,0.3523196500000001,1.564425108137531,0.97652939,0.034883730788435985,0.019530526638956713,0.05849093651733139,0.021091971678103286,0.01981202633251297,13973.76434058,1.4986899192734007,5,1,4,0.012118380321701774,0.5473137690787646,rb1s,,
1998-05-04,25.65294136,27.39103066268654,0.35273142999999996,1.569563669784299,0.97203257,-0.004604899807470253,0.03445636339941016,0.0404312708566299,0.02116282105264212,0.019729619527836344,10856.00542186,0.17502710404095936,5,1,0,0.006543953611977765,0.5428886074756019,rb1s,,
1998-05-05,24.8644592,26.920415452885845,0.35523165,1.5881027091454654,0.9592616,-0.013138417779560596,0.016584071688906743,0.0015023554309290255,0.02154225384126477,0.017724318235928963,11626.54997631,0.5273224573514925,5,1,1,-1.683685186835519e-05,0.5356364917121711,rb1s,,
1998-05-06,24.71192129,27.153730140545946,0.34738661000000004,1.5814146245908436,0.94487177,-0.015000944476459832,-0.032418502017640294,0.005551300686317484,0.017781145916734863,0.01811035308109383,10441.82382513,-0.03492371922511235,5,1,2,-0.005011539393398848,0.43940627834035684,rb1s,,
1998-05-07,24.5010309,27.099463854349388,0.34454334,1.5798316077897754,0.9387561,-0.006472486737538974,-0.034233904322773845,-0.005146772829436208,0.017813496045413352,0.017818259735962714,11851.70909936,0.5922414536772461,5,1,3,-0.005498521841445556,0.4364490170457003,rb1s,,
1998-05-08,24.32046823,26.991785247094505,0.34925744000000003,1.5955544499784309,0.93569826,-0.003257331696699506,-0.024564039673849125,-0.04181249475758231,0.017758462687676467,0.017819233648178723,7458.6044318,-1.2322937415518347,5,1,4,-0.004751458459863539,0.4318941276092759,rb1s,,
1998-05-11,24.38220289,26.918256114077643,0.35565738,1.6078809891314878,0.9407347,0.005382547147196881,-0.00437844597685455,-0.03219837582191298,0.017397281993581436,0.017694435289922043,9986.50204296,-0.25954227014596826,5,1,0,-0.0013734565908433988,0.4241840593020462,rb1s,,
1998-05-12,24.49131777,26.821942341766846,0.3599831600000001,1.611710588153769,0.94846923,0.008221797282485621,0.01034680893152129,-0.011250705751173595,0.0154727170543311,0.01774745226583707,9193.16360198,-0.615884551523192,5,1,1,0.0018249613669329412,0.3789472301429213,rb1s,,
1998-05-13,24.02341589,26.768436915371883,0.35074845999999993,1.6031453596844556,0.93228068,-0.01706808137571325,-0.0036524381267952766,-0.013325712969496362,0.015235818797900003,0.017063754500748977,8848.47556175,-0.7264262729990439,5,1,2,-0.004472719547282456,0.3660164114066316,rb1s,,
1998-05-14,24.23103847,27.011215076488963,0.35030167,1.6026596691267956,0.93156119,-0.0007717525584676199,-0.009751431514113396,-0.007664301728638523,0.015139092693118372,0.01593469622448547,7292.93179311,-1.3001875766404616,5,1,3,-0.0032390638843441777,0.3668359374478472,rb1s,,
1998-05-15,23.469879730000002,26.710430070547282,0.3450935300000001,1.6078149025023547,0.91285442,-0.020081096336784898,-0.037549779026568975,-0.0244136822483777,0.00952768271240731,0.016432481217936726,9866.41717733,-0.19014779099201234,5,1,4,-0.008853074701824419,0.22361356736579976,rb1s,,
1998-05-18,23.148242749999998,26.712746743919322,0.34136517999999993,1.6107824584995039,0.90026332,-0.013793108434530077,-0.03434304784692099,-0.043021034516957934,0.009745972078274387,0.016610107937876886,7348.5266383,-1.2551206072530623,5,1,0,-0.010499752612726307,0.2256021275026175,rb1s,,
1998-05-19,22.98944626,26.54656606655571,0.34155084,1.6117115857620758,0.89990358,-0.0003995941987283702,-0.03398339297496922,-0.05120424412713953,0.009773808161033374,0.016511472626376936,9695.18505412,-0.23639270519436778,5,1,1,-0.007133033141393661,0.2246944374736262,rb1s,,
1998-05-20,21.69722922,25.90716702042613,0.33554161000000005,1.6264986678425084,0.87112393,-0.03198081510021333,-0.04571428815560763,-0.06559907473358773,0.012533940385184475,0.015743576775206467,10196.65055781,0.024448631214316046,5,1,2,-0.015415627127666885,0.27195177756716266,rb1s,,
1998-05-21,22.407818879999997,26.55819073236864,0.33435519999999996,1.6164569335244825,0.87673729,0.006443813338935511,-0.026132387577447846,-0.05885163592957332,0.013350291033794004,0.01587799951871126,6462.29245968,-1.4675382517307702,5,1,3,-0.008129146972132753,0.29915090348054396,rb1s,,
1998-05-22,22.642694029999998,26.712905450178496,0.3387477,1.625170181245033,0.88059648,0.004401763269359815,-0.02145463183955776,-0.03533744186723664,0.013784324990922917,0.015945686522428427,5197.31125219,-1.8371137800078812,5,1,4,-0.00395217689163523,0.3121142531795501,rb1s,,
1998-05-26,22.71337323,27.000342212591043,0.33693083,1.627842148950445,0.87357978,-0.007968121789448834,0.0028191740754959227,-0.029639705858503618,0.01319724208297632,0.015596214147654353,8215.822065,-0.6770253828135967,5,1,1,-0.005290825190906431,0.29975388503730377,rb1s,,
1998-05-27,22.9688529,26.846449523667335,0.34588361,1.6372421322384114,0.88866569,0.017269069574847418,0.013605443883879964,-0.012487882312902987,0.01461363050898216,0.014919175727866572,12927.43526006,1.1384005103464647,5,1,2,0.0022291397310115185,0.33565832949576335,rb1s,,
1998-05-28,22.75638382,26.90910620385452,0.34500032999999997,1.6468969825228477,0.87831605,-0.011646269363679296,-0.0025896424205557045,0.008256138710367011,0.014270182890858598,0.014609789635690332,9454.0100698,-0.12592499550589475,5,1,3,-0.0023959966338854195,0.3247377590459754,rb1s,,
1998-05-29,23.29676594,27.030466533061556,0.35673184,1.662763726275404,0.89498073,0.01897344355713404,0.024497991471368552,0.020808331307546002,0.01627634162200836,0.015361146517549093,11054.76141302,0.6650459114595128,5,1,4,0.0047271500964544,0.37918612112740874,rb1s,,
1998-06-01,22.923737300000003,26.872287265405703,0.3577852100000001,1.6773038112578758,0.88603443,-0.009996081144674429,-0.0029609109810461165,0.006175302903777213,0.015452419259528713,0.012646086454288998,6941.1496991,-1.147259010264684,6,1,0,-0.00018059365058854283,0.3542271997548968,rb1s,,
1998-06-02,22.73625817,26.762703998503934,0.35667678,1.6782870681771376,0.88252608,-0.003959609109095319,0.004793297355775161,0.010240965055303697,0.014985883969377953,0.012647364591216565,7409.74571197,-0.827215265943883,6,1,1,-0.0014402654700908016,0.3407229268334415,rb1s,,
1998-06-03,22.69833469,27.009241119676165,0.35645307000000004,1.6904665033942303,0.87270269,-0.011130991165722803,-0.024892200751629567,-0.017962885458084887,0.015249515414202284,0.012585034838000816,9011.06712333,0.035629709578258915,6,1,2,-0.004670507368634802,0.3461386047318774,rb1s,,
1998-06-04,23.18926316,27.49721435041032,0.34850925,1.6617482701201072,0.87515853,0.0028140625990278334,-0.012274805167559966,-0.0035949701704757198,0.011367351209506958,0.012442889309740756,11502.26490463,1.2679984716335095,6,1,3,-0.002175650712747257,0.26360049862940116,rb1s,,
1998-06-05,23.11547383,27.58877172802481,0.34498706,1.6578917774726698,0.86936975,-0.006614550166128108,-0.014907582107941741,-0.028616236240080806,0.011361294123935278,0.012444565142119592,8913.58547102,0.034851549664146726,6,1,4,-0.003655283863874207,0.2626216969967587,rb1s,,
1998-06-08,22.31084115,27.35999964035494,0.3250739199999999,1.6235639135808804,0.84639004,-0.02643260821992033,-0.030150760736167848,-0.04474362243462715,0.013733525756387954,0.013435043039744413,11542.16967458,1.2954332169218463,6,1,0,-0.01124772531588958,0.30640651158020527,rb1s,,
1998-06-09,21.21797308,26.713627795262305,0.31091482000000004,1.6045989449210947,0.82516451,-0.025077717124364907,-0.057125672990926524,-0.06499702535702967,0.015279670446640272,0.01392366659175773,12698.26786691,1.68736183045332,6,1,1,-0.015857722585381356,0.32420363620808484,rb1s,,
1998-06-10,20.64453179,26.495645338872905,0.29201151999999997,1.5640377825505338,0.80972776,-0.01870748173597525,-0.06860370975640695,-0.0721608065628857,0.013424792712265921,0.013731972699907266,11808.96156512,1.1520823272646135,6,1,2,-0.016807642302245986,0.2771485599225341,rb1s,,
1998-06-11,19.48497175,25.13156998116521,0.30013075,1.591604457319333,0.80744733,-0.002816292231354378,-0.04601035947918286,-0.07737021085768314,0.013534334014278398,0.013594054149512836,10873.47974381,0.6649182781273762,6,1,3,-0.012143858945282117,0.2637161159232787,rb1s,,
1998-06-12,19.225585510000002,24.67147683514569,0.3039337299999999,1.5980005937237012,0.81218361,0.005865744828210451,-0.01573128732838991,-0.06577884726262917,0.010996903508020756,0.013834890459026453,7400.62462169,-0.92921241575414,6,1,4,-0.006140657687451261,0.21142190873867203,rb1s,,
1998-06-15,17.61013316,23.338620146636902,0.29900963,1.6110752743241101,0.78832681,-0.0293736535756981,-0.026429808952085243,-0.06860103174181953,0.01265553573648381,0.014448867496800076,8960.33105868,-0.19287160790690314,6,1,0,-0.013884989650200207,0.22286566953061857,rb1s,,
1998-06-16,18.26122298,23.66523301085531,0.31277608999999995,1.634541011828643,0.80569315,0.022029366221859137,-0.002172500836679969,-0.023596943111380386,0.016477367060813035,0.015751043490111458,9064.6535287,-0.1887966201364542,6,1,1,-0.001913537692847092,0.30089687402081405,rb1s,,
1998-06-17,18.91399519,24.18268342827973,0.31828381000000006,1.6396590024063697,0.81586738,0.012627921684576826,0.0045356369602189694,0.0075823261882488335,0.017787850061169,0.01623143062819629,11802.69081555,1.0179206350283605,6,1,2,0.002933615432960881,0.33643931049739173,rb1s,,
1998-06-18,18.11868294,23.53246918597652,0.31199732,1.6339900253004835,0.8041144,-0.01440550301202137,0.020026706944040074,-0.004127736728041453,0.0176112418772192,0.015117930611147079,8555.58267773,-0.42510451321345827,6,1,3,-0.002846090715366536,0.3190925077529851,rb1s,,
1998-06-19,18.177382960000003,23.635095982452864,0.30441168999999996,1.610471408614696,0.80306189,-0.0013089057974836615,-0.0032658338971853773,-0.011231105734822666,0.017746740505551247,0.0149374634523903,6222.86383996,-1.4691291269257944,6,1,4,-0.002333695742738911,0.3225892984611491,rb1s,,
1998-06-22,18.84950639,23.911520574002466,0.31179219999999996,1.6102606285184078,0.82270866,0.024464826739567958,0.008385284382861347,0.04361370127701214,0.019047398750774693,0.016173249711467656,7983.80433114,-0.8124773238646735,6,1,0,0.006599145084696712,0.35903406446560554,rb1s,,
1998-06-23,20.08128611,24.771518946456936,0.31431966999999994,1.5925609579438882,0.84476243,0.026806293737080544,0.05055005854888295,0.048491513177194134,0.019329882503269624,0.017459624232629124,6646.15888348,-1.3795486812750235,6,1,1,0.01333486130215799,0.38816890102084034,rb1s,,
1998-06-24,20.19951016,24.994664407534025,0.30660606,1.572852003919456,0.84183341,-0.0034672706739573567,0.048279616406650794,0.03182628774789342,0.01802735003396353,0.016890888290208357,9009.5471442,-0.1717143196395067,6,1,2,0.007734150643452874,0.36414364016892264,rb1s,,
1998-06-25,19.4109414,24.995969910982854,0.29542232999999996,1.5753081974851428,0.80892506,-0.03909128529360695,-0.01675392598881842,0.005982556710836029,0.022624330804118194,0.018686650113872053,11282.97342545,0.929634164828293,6,1,3,-0.007874328002233734,0.4391595594529531,rb1s,,
1998-06-26,19.559022969999997,25.298061481837383,0.29352856000000005,1.5739327473362532,0.80496228,-0.0048988221479996374,-0.047114015238580054,0.002366430313359924,0.02259222159208101,0.017891523214614347,7635.16025781,-0.8185422319102151,6,1,4,-0.006882492717489035,0.44188178106284237,rb1s,,
1998-06-29,19.46703826,25.019273840800558,0.30175757999999997,1.5931724392607662,0.81047572,0.006849314728138545,-0.037249281897709374,-0.01486910323759083,0.0202608139622331,0.018046408807565792,8423.92367783,-0.4746540457450667,6,1,0,-0.0023052235689465083,0.39441804058153396,rb1s,,
1998-06-30,19.61902172,25.012816531354876,0.31076174,1.61383678255092,0.81702293,0.008078230893826088,0.010010655375171762,-0.03283704271744181,0.019257362074750286,0.018257566186856672,12118.16883488,1.2960964882851584,6,1,1,0.0011559279186443572,0.37781060481443013,rb1s,,
1998-07-01,19.88026989,24.963667872122443,0.32023576,1.6286964133949604,0.82960046,0.015394341502753095,0.03060786897989809,-0.014531319207205184,0.01945281594241168,0.01864780428145404,8679.88001943,-0.4448073462047918,7,1,2,0.005902065780013937,0.38672723105563894,rb1s,,
1998-07-02,20.05900956,24.930619584788733,0.3289798300000001,1.6460270367304992,0.83821522,0.010384227607588503,0.03422619495621659,0.03620874348978642,0.01871789875645388,0.018834317738386026,8144.17094166,-0.6418258653287622,7,1,3,0.007396119722538792,0.3754625100988205,rb1s,,
1998-07-06,19.2325968,24.20706161055606,0.33721950999999994,1.6860755752752667,0.82873899,-0.01130524687919654,0.014339940251125949,0.02953766976509753,0.019309555997387685,0.018923997577569122,9819.20495945,0.19901598929547884,7,1,0,0.0011623308552936816,0.3713729048847792,rb1s,,
1998-07-07,18.82057123,24.281025224163365,0.32219054,1.6626467521828292,0.80840818,-0.02453222334814964,-0.025545164234841322,-0.0025510202822608408,0.019563132283525967,0.018800388294927094,10336.34124145,0.5104907340314909,7,1,1,-0.007402520545854093,0.368189324624013,rb1s,,
1998-07-08,19.1542843,24.759658311563065,0.31710581000000004,1.6483952266799096,0.80616834,-0.00277067953468757,-0.038232281203388285,-0.013285538999499025,0.01684143530633608,0.018012147203174414,9757.10217362,0.308443257910441,7,1,2,-0.005858573542131919,0.32258563987761885,rb1s,,
1998-07-09,19.191317310000002,24.623834744166633,0.32201529999999995,1.656697426516908,0.81237096,0.007693951365046026,-0.01975052483050177,-0.02076843110718618,0.017284149511018095,0.017609741842607402,9468.64343945,0.22290499595724902,7,1,3,-0.0013410652397392708,0.33170559769942964,rb1s,,
1998-07-10,19.18276346,24.784818254556686,0.32132979,1.6622855649930457,0.80651293,-0.007211028321347124,-0.0023444220962731688,-0.03782118153378322,0.012151639615237088,0.01767810766474443,6176.03499075,-1.6039235005094252,7,1,4,-0.0032977196002752216,0.23310202839025845,rb1s,,
1998-07-13,19.24196163,24.904178006949593,0.31796876,1.65292195263707,0.80496228,-0.0019226598140218432,-0.0014960398965804256,-0.028690227305463112,0.012060740836830718,0.017629932657459307,7944.51338722,-0.5760166825480625,7,1,0,-0.0028393663381907617,0.23207231241167076,rb1s,,
1998-07-14,20.14226814,25.355353663999068,0.3245049299999999,1.6457666776760416,0.82701604,0.02739725891255418,0.018027576958191682,0.02301790167437434,0.014787092949941847,0.017268706263823694,11474.50538175,1.3916482561914312,7,1,1,0.007239508745390886,0.29784559120883225,rb1s,,
1998-07-15,20.62171154,26.498164958371643,0.30029326,1.5905942441709862,0.80875277,-0.02208333226523629,0.0027771904413236292,0.003205819270947874,0.01642250854799807,0.017464529626456417,10495.95120503,0.7809519176845028,7,1,2,-0.002534771591484839,0.33866023404000045,rb1s,,
1998-07-16,20.23257911,26.80309004074379,0.28612944,1.574574253360251,0.78411458,-0.030464427342857814,-0.025898977527245126,-0.03478260719708637,0.01771987383643071,0.018495838562078214,11800.10970745,1.5102018851993206,7,1,3,-0.011844656841942497,0.35851874921480353,rb1s,,
1998-07-17,19.63111782,26.427132817004114,0.28738805,1.5929611756453745,0.77205393,-0.0153812342068681,-0.0664583361647979,-0.042725911412232476,0.017015833189390872,0.018532035011559523,6426.18733367,-1.3622962207508118,7,1,4,-0.013023515963584364,0.3340398261463986,rb1s,,
1998-07-20,18.70755647,26.292017952458774,0.27025553999999996,1.5757382831991849,0.73966247,-0.041954918874643976,-0.08542820817788366,-0.08112157752286242,0.020139419031396374,0.020582693842729954,8739.08080592,-0.214179823940554,7,1,0,-0.02266731693393757,0.37675931880284036,rb1s,,
1998-07-21,19.2827217,26.728020834193646,0.27309345,1.5732562432481767,0.74948329,0.013277434503335073,-0.044166108988816344,-0.0937499954656259,0.02087789196929373,0.019912340760728627,8553.3528483,-0.3380405701695858,7,1,1,-0.010685733121513356,0.40258258052655593,rb1s,,
1998-07-22,19.45566007,27.018577115229192,0.27809479000000004,1.5921123872083018,0.74776034,-0.002298850452022716,-0.03146618267975132,-0.0754154202155004,0.02088990039772793,0.018522039373653605,7901.56379702,-0.7776905807077695,7,1,2,-0.007890105565016476,0.4064268010343524,rb1s,,
1998-07-23,19.07700511,27.243875894082677,0.26875596,1.586602731624474,0.72691264,-0.02788018952703486,-0.017237362333660022,-0.07295099652400294,0.021081947171469908,0.019146133215669516,10048.46290714,0.46548983689792217,7,1,3,-0.014553466885689271,0.40218041391888154,rb1s,,
1998-07-24,19.06629299,27.358074917411784,0.26631127,1.5826799447599904,0.72335681,-0.00489168822267283,-0.034859322880967825,-0.06307476473826124,0.021139137163264456,0.017607310763226507,7026.12916435,-1.1958086141531916,7,1,4,-0.011332873998017126,0.40304498271059763,rb1s,,
1998-07-27,19.553310579999998,27.577197431269646,0.2715113800000001,1.5848939491691807,0.73571755,0.017088026032408665,-0.016105146737255382,-0.005333405654608825,0.022797973486949365,0.01831416481050198,6033.36433916,-1.6339273277864974,7,1,0,-0.0018592406545418622,0.4457758561849265,rb1s,,
1998-07-28,19.6337939,28.02242878251119,0.26520738,1.5748300250856906,0.72657399,-0.012428084663740901,-0.0004658744137396864,-0.030566792222946004,0.01893990614691675,0.018201955988974203,7843.49175689,-0.605372151377751,7,1,1,-0.005382188657608208,0.3718622137739066,rb1s,,
1998-07-29,19.39204069,28.254996535086534,0.25927342,1.5733212150331077,0.71150406,-0.020741081028788244,-0.016385758502778125,-0.04848649769256286,0.018870661927854464,0.018228634988302694,9860.32214239,0.6205322763031,7,1,2,-0.010501819448001553,0.3659406439521876,rb1s,,
1998-07-30,19.56461072,28.54999027951102,0.25668423,1.566050521668442,0.71014946,-0.0019038542099113487,-0.034752589495792297,-0.023060790358522265,0.018002344639088022,0.017520169970803415,11914.35906209,1.6233554246216226,7,1,3,-0.007635831035304818,0.3522088649110361,rb1s,,
1998-07-31,19.55732975,28.260245638033506,0.26396519999999996,1.5821068133492835,0.71743043,0.01025272905227581,-0.012584485717689997,-0.008192886163607138,0.018907586347245264,0.017513090332040574,10700.71735134,0.8659760532934364,7,1,4,-0.0016729776727779418,0.36978190096967367,rb1s,,
1998-08-03,18.83796111,27.564759823079857,0.26702649999999994,1.6039861391020724,0.7091335,-0.011564786846300912,-0.003331758922078376,-0.03613349987369485,0.014655695468278523,0.01751607393980921,6643.43338403,-1.2163941131699474,8,1,0,-0.004970247397285598,0.27608342127143404,rb1s,,
1998-08-04,18.902358539999998,27.397146430706925,0.26866008999999996,1.6004708059667279,0.71607583,0.009789877364417165,0.00834524326752284,-0.014448851933166584,0.014231337985854572,0.01745271576497543,10068.79684988,0.5943379984786092,8,1,1,-5.0205810051343634e-05,0.26900585311254455,rb1s,,
1998-08-05,18.80840925,27.4851419446267,0.2685363,1.6080803841986955,0.71014946,-0.008276176560797932,-0.01014867741252623,-0.0019038542099113487,0.014256090464675642,0.017444178433076062,9552.03943047,0.32745628351521106,8,1,2,-0.0027921960603002065,0.26813438376464216,rb1s,,
1998-08-06,18.90680563,27.046138369910462,0.27736982,1.6184017916251037,0.72589669,0.022174529288524703,0.023638976299949155,0.022174529288524703,0.014138552032236604,0.018328229449000723,10401.29333803,0.7424761975160209,8,1,3,0.00553004572264143,0.26731485516313896,rb1s,,
1998-08-07,18.95490321,26.793513791510488,0.28152915,1.6210086266703376,0.73487092,0.012362957599379554,0.026247345899106822,0.024309660241202735,0.014529498472086743,0.018747130375599035,11017.26818198,0.9725845464015697,8,1,4,0.007807683014887472,0.2754052372282471,rb1s,,
1998-08-10,17.93137119,27.051433001099568,0.26311342000000004,1.618809242200779,0.68830652,-0.06336405310472748,-0.030758229401455783,-0.029369617991534702,0.024141450836890944,0.022884853119236402,10137.3041192,0.4399282946083999,8,1,0,-0.01591622902498418,0.43288931602142766,rb1s,,
1998-08-11,17.52843739,26.87338907004418,0.25746189,1.6129930866525295,0.67746971,-0.015744162934850592,-0.06671332252527562,-0.053913452154920494,0.02425641519767532,0.02140322524911368,9215.40888296,-0.0020017187891967834,8,1,1,-0.015858873661606317,0.42517705509829634,rb1s,,
1998-08-12,17.44592217,26.333688421861726,0.26727930000000005,1.6343164433322521,0.68864517,0.016495881417340374,-0.06290322387501734,-0.03028135795526754,0.024715504238686816,0.021959823565482154,10491.65206394,0.7233419487657777,8,1,2,-0.00507395530195742,0.43118476334043526,rb1s,,
