date,instrument,open,high,low,close,volume,open_interest
2013-09-10,si1s,9.26973896,9.3009765,8.91831668,8.98703926,106671.66400603,200420.41394852
2013-09-11,cl1s,73.60038104,74.10083072,73.0313766,73.73749054,347510.55957782,310426.33200359
2013-09-11,es1s,1377.458646,1384.21390463,1373.77395948,1382.78097099,2251980.58050485,3122547.58208316
2013-09-11,fesx1s,3226.29128903,3244.37841609,3214.98683462,3230.81307079,914495.0,2546531.0
2013-09-11,gc1s,621.07134829,623.12003695,617.33818229,620.88924263,219947.03696371,492795.2307596
2013-09-11,hg1s,4.17718709,4.19957287,4.16439521,4.166314,23045.09528279,82577.411205
2013-09-11,ho1s,2.96784774,2.99495137,2.95845826,2.97346206,47416.96558058,76247.93521875
2013-09-11,ng1s,0.01079401,0.01089945,0.01061928,0.01074581,40623895.4378607,50414233.6578952
2013-09-11,nq1s,2418.85286652,2422.27120299,2400.4318311,2414.48499214,290625.0,438197.0
2013-09-11,pl1s,1546.02849453,1561.56646935,1541.3041103,1546.97337138,10900.46817352,44910.61467855
2013-09-11,rb1s,9.104506,9.16106606,9.00901932,9.02365839,17356.45282997,22881.14647919
2013-09-11,si1s,8.97493471,9.07840905,8.89684087,9.04795245,82930.99548265,197831.22129727
2013-09-12,cl1s,73.88145552,74.83436656,73.55924819,74.45045996,364351.11369592,284105.76392156
2013-09-12,es1s,1383.59979021,1383.80449502,1376.63982678,1379.71039888,1653975.5711425,2761404.37739019
2013-09-12,fesx1s,3243.24797064,3245.50886153,3219.50861638,3234.20440712,899002.0,2406210.0
2013-09-12,gc1s,621.93635017,621.98187659,601.13077869,605.77447298,406542.00760372,502861.91410796
2013-09-12,hg1s,4.18742059,4.18997897,4.08252721,4.10619218,40326.37606984,83019.09778985
2013-09-12,ho1s,2.98246434,3.02892771,2.97394605,3.01663428,45633.88353974,72734.45780226
2013-09-12,ng1s,0.0107187,0.01104104,0.01065543,0.0109597,55921174.4278949,46706757.9821792
2013-09-12,nq1s,2418.85286652,2420.75194233,2408.21804195,2412.58591633,299611.0,342287.0
2013-09-12,pl1s,1547.39331665,1550.01797455,1507.07857117,1514.63758594,13242.6781734,43404.70414182
2013-09-12,rb1s,9.05959066,9.22261672,9.02365839,9.19167504,14658.87786116,21179.34486656
2013-09-12,si1s,9.06669497,9.08426609,8.49270524,8.64850245,131326.61717481,196845.22805223
2013-09-13,cl1s,74.47788186,74.54643661,73.51125986,74.18309643,302002.40822428,252294.69382995
2013-09-13,es1s,1379.50569407,1384.21390463,1376.02571236,1382.57626618,931354.53356186,2363800.13345245
2013-09-13,fesx1s,3227.42173447,3247.76975241,3219.50861638,3243.24797064,831106.0,2170140.0
2013-09-13,gc1s,602.17788622,605.86552581,593.93760518,595.75866176,373949.93963013,501438.56459678
2013-09-13,hg1s,4.0934003,4.12793837,4.08124802,4.09787746,30292.66400517,82073.96667289
2013-09-13,ho1s,3.02176461,3.02524936,2.98894985,3.01402071,42629.71055322,70900.75523999
2013-09-13,ng1s,0.01092957,0.01111334,0.01085426,0.01107719,33674328.7132847,43236621.8272921
2013-09-13,nq1s,2413.53545423,2417.52351345,2401.76118418,2413.9152694,160722.0,248344.0
2013-09-13,pl1s,1511.48799645,1527.34093022,1497.10487111,1516.52733964,12257.78791725,41507.31401584
2013-09-13,rb1s,9.20631411,9.2485678,9.12446838,9.21463177,13696.46727062,18999.34361321
2013-09-13,si1s,8.54346624,8.70160627,8.3638504,8.48099117,124924.0636356,195398.25095237
2013-09-16,cl1s,73.69635769,74.03913145,72.70916927,73.07250945,412645.35932105,204246.96649378
2013-09-16,es1s,1390.76445846,1400.59028919,1387.69388635,1390.35504884,1227808.24611763,1868703.06412968
2013-09-16,fesx1s,3285.07445197,3289.59623373,3261.3350977,3271.50910667,1236891.0,1744008.0
2013-09-16,gc1s,607.094739,608.23289937,593.0726033,599.94709191,347462.02025464,496652.33221273
2013-09-16,hg1s,4.14009065,4.19765409,4.09084193,4.12154243,33483.75186243,81709.67295866
2013-09-16,ho1s,3.00530883,3.01527909,2.95284394,2.96562137,50497.58588518,70018.51186637
2013-09-16,ng1s,0.01110732,0.01129409,0.01092054,0.01126096,38538627.088425,39248653.9905967
2013-09-16,nq1s,2427.96843043,2445.43992794,2402.71072208,2406.31896613,169292.0,178802.0
2013-09-16,pl1s,1526.71101232,1535.84482185,1504.03396799,1513.0627912,10940.47338702,39214.63428029
2013-09-16,rb1s,9.157739,9.18235926,9.00968473,9.03829746,12803.7878659,18109.9704285
2013-09-16,si1s,8.7074633,8.78165245,8.46732474,8.59383677,109496.47062753,194629.94452766
2013-09-17,cl1s,72.82478271,72.91423959,71.84075701,72.12977155,310364.38545168,466817.41389527
2013-09-17,es1s,1388.50535255,1397.3427904,1387.47774349,1396.10965954,1762308.09230349,2642663.56141124
2013-09-17,fesx1s,3262.42473567,3276.05129217,3251.06927192,3269.23801392,983199.0,1794490.0
2013-09-17,gc1s,598.03498249,603.08841452,594.48392215,596.12287308,300917.61262825,499771.400586
2013-09-17,hg1s,4.11322771,4.14456781,4.09148152,4.12282162,27118.77456359,81300.81971286
2013-09-17,ho1s,2.95942625,2.96494378,2.88411687,2.90231503,64917.20299174,65328.36559443
2013-09-17,ng1s,0.01126999,0.01137543,0.01120673,0.01128204,38685014.1215515,30696796.542887
2013-09-17,nq1s,2404.41583503,2427.63403448,2402.70301704,2423.82777228,296314.0,443244.0
2013-09-17,pl1s,1508.65336591,1520.20186071,1490.07078792,1493.32536373,10948.09342768,37328.67421532
2013-09-17,rb1s,9.03763205,9.05659631,8.79775086,8.85364551,14027.38983782,16748.70947767
2013-09-17,si1s,8.52394278,8.64498823,8.44975363,8.50598119,88508.90012601,197096.20815097
2013-09-18,cl1s,72.09536506,74.11158554,71.93709519,73.822571,313355.10003961,479769.91103922
2013-09-18,es1s,1396.93174678,1416.6618406,1391.99922333,1412.14036077,2834987.43147064,3000760.59149325
2013-09-18,fesx1s,3280.59347767,3343.0485283,3263.56028205,3282.86457042,759055.0,2198408.0
2013-09-18,gc1s,596.16839949,622.71029922,587.97364486,595.30339762,535460.57166262,496085.62824069
2013-09-18,hg1s,4.1247404,4.26545103,4.10107543,4.19381653,41892.99539027,82150.57779734
2013-09-18,ho1s,2.89127998,2.95206955,2.88392328,2.94316407,44907.6340179,60459.49788966
2013-09-18,ng1s,0.01126096,0.01130916,0.01105911,0.01118564,32714016.498239,26323110.4919216
2013-09-18,nq1s,2425.73090338,2458.65507146,2423.25683295,2452.56505193,334972.0,478758.0
2013-09-18,pl1s,1493.32536373,1540.35923345,1482.19681419,1496.26498058,15010.52760804,35412.23398768
2013-09-18,rb1s,8.83468125,9.13511498,8.79941439,9.12313755,13122.98838031,15649.54160458
2013-09-18,si1s,8.50051463,9.07840905,8.28770891,8.42007797,174861.42022001,200863.47065344
2013-09-19,cl1s,73.93267177,74.42124397,72.63898764,72.8454266,437833.05896022,519481.89235334
2013-09-19,es1s,1412.7569262,1419.53914595,1408.44096818,1411.93483896,2263237.89478801,3132314.75559132
2013-09-19,fesx1s,3344.18407468,3344.18407468,3301.03331243,3311.2532298,582331.0,2375582.0
2013-09-19,gc1s,621.43555961,626.17030673,618.47634266,623.39319544,395440.76002732,489212.69518439
2013-09-19,hg1s,4.24114647,4.29359316,4.23539013,4.28144088,34908.87512647,82009.86348712
2013-09-19,ho1s,2.93784014,2.96542777,2.89989506,2.90783255,37493.27723514,54652.6009305
2013-09-19,ng1s,0.01123384,0.01150799,0.01108623,0.01120673,58942191.1818291,19848222.8090033
2013-09-19,nq1s,2454.65849614,2464.74509098,2454.65849614,2460.55820256,279046.0,482846.0
2013-09-19,pl1s,1539.21293928,1555.23986045,1532.50886768,1546.5455176,4871.54701513,25979.67479319
2013-09-19,rb1s,9.11781425,9.19267316,8.9068785,8.97375246,10455.46995711,14633.02923193
2013-09-19,si1s,8.96712533,9.15455055,8.92417371,9.09480876,140835.68969124,197490.60544898
2013-09-20,cl1s,72.79037621,73.01745907,71.90957,72.08160246,363826.67844268,529847.66842513
2013-09-20,es1s,1411.72931715,1413.57901344,1398.57592127,1399.60353032,2150052.82732556,3122431.37633403
2013-09-20,fesx1s,3320.3376008,3326.01533268,3296.49112693,3313.52432255,921131.0,2393763.0
2013-09-20,gc1s,621.98187659,622.98345771,603.17946735,606.63947486,419229.14769102,482102.53720956
2013-09-20,hg1s,4.28463885,4.29743072,4.22451703,4.24754241,32547.21995332,81967.64919406
2013-09-20,ho1s,2.90880054,2.92941866,2.89912067,2.90802615,26698.70930662,52057.52440294
2013-09-20,ng1s,0.01118263,0.01119167,0.01101393,0.01110732,24796502.8607445,14862765.0980554
2013-09-20,nq1s,2461.89039433,2467.59978764,2448.56847661,2448.56847661,273838.0,496749.0
2013-09-20,pl1s,1537.74642362,1538.58443257,1499.09326079,1503.91181225,3862.48857989,28508.52606559
2013-09-20,rb1s,8.97308704,9.03763205,8.9015552,8.93050065,9367.72357136,13858.47205147
2013-09-20,si1s,9.01202929,9.05107621,8.49465759,8.56181829,147517.39456476,195595.44960138
2013-09-23,cl1s,72.17794064,72.33621051,70.95995079,71.28337183,324636.40098525,514867.93763192
2013-09-23,es1s,1402.89187929,1403.71396653,1388.91639617,1391.58817971,2033808.47385299,3161033.11877722
2013-09-23,fesx1s,3305.57549793,3322.60869355,3274.9157458,3286.27120955,793530.0,2361884.0
2013-09-23,gc1s,604.13552205,606.41184278,597.94392966,604.13552205,306727.42660521,480376.06696915
2013-09-23,hg1s,4.23283175,4.23666931,4.1759079,4.21940028,35370.88711168,80569.88704589
2013-09-23,ho1s,2.90802615,2.9160575,2.8525808,2.86090244,56670.27130208,72673.24655762
2013-09-23,ng1s,0.0110837,0.0110837,0.0108269,0.01085347,23223761.3110666,99885549.8524728
2013-09-23,nq1s,2453.32630437,2464.17415165,2434.48530645,2442.8590833,312035.0,507824.0
2013-09-23,pl1s,1500.87402981,1508.10185701,1490.92267353,1497.10298953,7732.61430972,33823.98242072
2013-09-23,rb1s,8.92748743,8.95460637,8.72995442,8.75506455,17033.06744379,29903.07363535
2013-09-23,si1s,8.54737093,8.57860847,8.3169941,8.53448545,116193.54162954,194827.14317667
2013-09-24,cl1s,71.18015235,71.31777832,70.39568431,70.96683209,377171.54338971,495769.79812044
2013-09-24,es1s,1391.99922333,1398.37039946,1387.27222168,1391.3826579,1826852.33682917,3185268.98933996
2013-09-24,fesx1s,3291.94894142,3315.7954153,3287.40675592,3306.7110443,614234.0,2391545.0
2013-09-24,gc1s,601.63156925,605.228156,594.34734291,599.26419569,340512.20875252,479398.61244372
2013-09-24,hg1s,4.21556272,4.21812109,4.13881146,4.1656744,31383.19990935,79845.20834827
2013-09-24,ho1s,2.85867689,2.87048201,2.8346796,2.86457945,66454.97712833,75299.24333672
2013-09-24,ng1s,0.01079443,0.01090365,0.01049631,0.01050517,39912007.2399044,99653481.6322236
2013-09-24,nq1s,2444.38158819,2459.4163239,2438.10125555,2446.09440618,234281.0,513945.0
2013-09-24,pl1s,1491.55118024,1504.12131449,1487.04688213,1489.6656601,7719.24929734,38067.37385364
2013-09-24,rb1s,8.7453553,8.86755793,8.70685311,8.8618663,17919.86101948,29665.32096231
2013-09-24,si1s,8.45951536,8.60398897,8.32675583,8.42866829,113489.10301458,194763.11764128
2013-09-25,cl1s,71.15950845,71.53797987,70.32687133,70.64341106,343241.90092175,495298.95675675
2013-09-25,es1s,1391.17713608,1393.437876,1384.80595996,1385.83356901,1994052.35271255,3192960.38712998
2013-09-25,fesx1s,3304.43995155,3315.7954153,3288.5423023,3310.11768343,750519.0,2416189.0
2013-09-25,gc1s,602.54209754,609.28000691,599.40077493,608.3239522,320609.47739326,483396.29162636
2013-09-25,hg1s,4.17462871,4.19317693,4.16119724,4.18550181,23960.52004538,79664.62498349
2013-09-25,ho1s,2.86419239,2.90270417,2.85974128,2.87512664,53568.88746341,80786.86352445
2013-09-25,ng1s,0.01055534,0.01062914,0.01045794,0.01046679,36574290.2969922,99063655.6884954
2013-09-25,nq1s,2447.61691106,2451.61348638,2432.77248846,2436.00781133,328618.0,515768.0
2013-09-25,pl1s,1498.67425632,1507.36859917,1493.75095373,1500.35027422,10420.89108703,44678.28176659
2013-09-25,rb1s,8.84077379,8.99243896,8.83776057,8.89534647,16516.94103801,30753.42773099
2013-09-25,si1s,8.48489586,8.57470377,8.39118325,8.54580905,101495.83972493,196571.19876075
2013-09-26,cl1s,70.39568431,71.07693287,70.32687133,70.89801911,267068.77820274,474487.47783848
2013-09-26,es1s,1386.45013444,1395.49309411,1385.83356901,1391.3826579,1784157.35485357,3200552.03881548
2013-09-26,fesx1s,3316.93096168,3322.60869355,3290.81339505,3304.43995155,608611.0,2418276.0
2013-09-26,gc1s,606.91263334,610.05395595,600.58446171,602.81525603,349460.85984595,480977.91537357
2013-09-26,hg1s,4.18358303,4.25201956,4.17143075,4.23027338,33400.88676864,80482.33147509
2013-09-26,ho1s,2.87115935,2.90609088,2.86728882,2.90222035,51002.83079182,84451.47768371
2013-09-26,ng1s,0.01048745,0.01058781,0.01018343,0.01052878,71357081.6908055,97344318.1443136
2013-09-26,nq1s,2437.91094244,2462.84195988,2437.72062933,2455.8003748,274316.0,523820.0
2013-09-26,pl1s,1497.31249177,1506.4258391,1479.92380605,1481.91407731,14642.32571389,51349.33223527
2013-09-26,rb1s,8.87592797,9.01118786,8.84880903,9.00181341,12426.75874584,31802.40686127
2013-09-26,si1s,8.51418105,8.64108354,8.45951536,8.49895275,96573.55656399,199372.95618951
2013-09-27,cl1s,70.81544352,71.4072352,70.4369721,70.78791833,337580.17884469,456929.74525762
2013-09-27,es1s,1393.02683238,1393.84891962,1381.10656736,1386.45013444,1742205.60299813,3195480.80089257
2013-09-27,fesx1s,3308.98213705,3320.3376008,3285.13566317,3301.03331243,662108.0,2380760.0
2013-09-27,gc1s,602.63315037,612.42132951,600.94867303,609.68974464,294262.13574727,492022.05324735
2013-09-27,hg1s,4.22131906,4.26097388,4.21044597,4.2590551,28113.15568913,81780.03011377
2013-09-27,ho1s,2.89854335,2.9197345,2.87532017,2.88818968,58165.67363949,86771.57322447
2013-09-27,ng1s,0.0105701,0.0106498,0.010393,0.01059372,30673659.3596494,96757541.2720924
2013-09-27,nq1s,2458.65507146,2461.50976811,2438.29156866,2453.51661748,253676.0,529175.0
2013-09-27,pl1s,1480.02855717,1493.22719814,1467.56317404,1486.62787766,13905.34074511,54664.80995103
2013-09-27,rb1s,8.99444777,9.04533763,8.8625359,8.90639492,15580.56587473,31520.15023311
2013-09-27,si1s,8.48489586,8.65865465,8.35994571,8.52433325,89907.21781897,196650.59042464
2013-09-30,cl1s,70.50578509,70.71222405,69.53552199,70.41632821,329453.80567864,446407.0220646
2013-09-30,es1s,1376.99613115,1381.92865461,1370.2139114,1376.37956572,2617600.52803066,3176087.48206193
2013-09-30,fesx1s,3270.3735603,3285.13566317,3251.06927192,3269.23801392,1040232.0,2348908.0
2013-09-30,gc1s,611.64738047,616.33660117,601.85920132,604.13552205,261553.65184144,488652.58079342
2013-09-30,hg1s,4.23411094,4.27184697,4.21364394,4.25074038,30527.9696017,82238.13336814
2013-09-30,ho1s,2.87967451,2.8839321,2.85354844,2.87532017,54892.73707932,89771.67895045
2013-09-30,ng1s,0.0105701,0.01057601,0.01035758,0.01050812,35331963.0507824,95959362.1087244
2013-09-30,nq1s,2444.76221441,2453.70693059,2419.45057074,2442.8590833,370007.0,533004.0
2013-09-30,pl1s,1487.57063773,1503.17855442,1467.66792516,1479.50480158,9927.34027245,55216.59403388
2013-09-30,rb1s,8.88362841,8.88362841,8.72158438,8.79925838,15217.96317992,32757.00176457
2013-09-30,si1s,8.51027636,8.63327416,8.36970744,8.47630553,83694.17986452,195626.18185836
2013-10-01,cl1s,70.40256561,70.58836067,69.54240329,70.21677055,324107.43105813,436065.95063227
2013-10-01,es1s,1379.8734365,1391.17713608,1377.20165296,1388.91639617,2144194.56830979,3183483.29078615
2013-10-01,fesx1s,3281.72902405,3322.60869355,3278.32238492,3312.38877618,885857.0,2337403.0
2013-10-01,gc1s,604.68183903,609.05237483,583.83074113,585.51521847,467493.43597676,496226.20597019
2013-10-01,hg1s,4.25265916,4.2692886,4.15608049,4.18806018,40577.31658973,79498.11304974
2013-10-01,ho1s,2.87309461,2.87899717,2.82945438,2.85964452,65341.95133884,90641.8439595
2013-10-01,ng1s,0.01049926,0.01078263,0.01043728,0.01065275,50170438.9320867,93352744.7560279
2013-10-01,nq1s,2452.18442571,2475.02199894,2445.90409307,2470.6447974,328856.0,527597.0
2013-10-01,pl1s,1473.95299228,1481.59982396,1440.32788316,1451.11724839,13929.20683866,55451.43639439
2013-10-01,rb1s,8.7831879,8.80227159,8.61210423,8.74033328,15825.48697007,32939.19916476
2013-10-01,si1s,8.47318178,8.57860847,8.05537973,8.26818545,138763.82336595,200302.6069634
2013-10-02,cl1s,69.92775601,71.72377494,69.79701134,71.63431805,436728.61625525,434387.48836353
2013-10-02,es1s,1390.56057065,1390.76609246,1375.55747848,1383.57282909,2070899.42773771,3227991.94888145
2013-10-02,fesx1s,3310.11768343,3318.06650805,3282.86457042,3302.1688588,853093.0,2346427.0
2013-10-02,gc1s,586.15258828,602.86078244,581.32678833,601.26735793,386850.14283871,486104.60944624
2013-10-02,hg1s,4.19765409,4.24626322,4.15480131,4.24178606,35004.24815895,79558.30750466
2013-10-02,ho1s,2.85906394,2.8999948,2.85219375,2.89583398,53600.92441742,89665.23358711
2013-10-02,ng1s,0.0106498,0.01076492,0.01042842,0.01045499,33423244.2874484,92956704.2458509
2013-10-02,nq1s,2474.83168583,2474.83168583,2451.9941126,2464.55477787,317032.0,528825.0
2013-10-02,pl1s,1449.33647937,1467.45842292,1443.99417232,1459.60208901,10650.96022884,55692.9612611
2013-10-02,rb1s,8.69145223,8.81700287,8.66902051,8.80093239,16758.27792219,31977.43583916
2013-10-02,si1s,8.26428076,8.60594131,8.19594864,8.55010421,103895.51679143,197362.5543782
2013-10-03,cl1s,71.44164169,71.82699441,70.78791833,71.09069547,328753.35648944,424379.20295678
2013-10-03,es1s,1383.57282909,1385.01148177,1367.33660605,1372.68017313,2753101.9617521,3282796.35122705
2013-10-03,fesx1s,3307.84659068,3313.52432255,3269.23801392,3284.0001168,685455.0,2350695.0
2013-10-03,gc1s,599.35524852,602.22341264,592.7539184,599.85603908,283615.56926472,485395.13121768
2013-10-03,hg1s,4.23283175,4.25329875,4.17207034,4.18102465,28987.92965098,78784.37879847
2013-10-03,ho1s,2.89486635,2.92273416,2.88789939,2.90609088,61813.75259668,84904.12884043
2013-10-03,ng1s,0.01045499,0.01053763,0.0103015,0.01032806,44639762.0042506,92997019.7468868
2013-10-03,nq1s,2466.26759587,2472.5479285,2427.82434759,2437.72062933,475249.0,512192.0
2013-10-03,pl1s,1459.70684013,1461.27810691,1431.00503359,1438.54711414,11890.08780588,55726.37379207
2013-10-03,rb1s,8.80863283,8.94322311,8.78519671,8.83742577,16522.01867047,31164.7159606
2013-10-03,si1s,8.4907529,8.53565685,8.37165979,8.50676213,77022.71907667,195892.52808559
2013-10-04,cl1s,70.82232482,71.69624974,70.80856223,71.45540429,240066.6072803,413267.92805914
2013-10-04,es1s,1371.24152045,1386.03909082,1370.83047683,1385.01148177,1840394.6951395,3253264.20579831
2013-10-04,fesx1s,3276.05129217,3321.47314718,3276.05129217,3311.2532298,674080.0,2319968.0
2013-10-04,gc1s,599.76498625,603.68025791,594.16523725,596.35050515,236278.21538288,486300.10035133
2013-10-04,hg1s,4.19509572,4.24306525,4.16759318,4.22259825,29811.89011192,79538.76385047
2013-10-04,ho1s,2.90251064,2.91983127,2.88509326,2.90193006,48705.47115391,83709.46049071
2013-10-04,ng1s,0.01035758,0.01043432,0.01027788,0.01034872,25021358.3572594,90686501.1160849
2013-10-04,nq1s,2436.95937689,2466.07728276,2435.62718511,2462.27102055,264751.0,516963.0
2013-10-04,pl1s,1439.38512309,1457.08806216,1438.96611861,1453.9455286,8028.55386972,55742.60273569
2013-10-04,rb1s,8.80528481,8.89266805,8.70651831,8.73028923,16396.27259591,29473.86434998
2013-10-04,si1s,8.4868482,8.5629897,8.39508794,8.49348618,58401.53236324,196868.27724497
2013-10-07,cl1s,71.18703365,71.38659131,70.09290718,70.89801911,390950.91934831,386184.37714791
2013-10-07,es1s,1378.43478383,1380.69552374,1370.00838959,1371.03599864,1946025.81980961,3274877.48366213
2013-10-07,fesx1s,3296.49112693,3311.2532298,3270.3735603,3303.30440518,676410.0,2333722.0
2013-10-07,gc1s,597.4431391,605.27368242,595.43997686,603.27052017,210756.76789769,489693.73460252
2013-10-07,hg1s,4.21940028,4.2379485,4.17526831,4.21684191,28912.88201887,78389.59698369
2013-10-07,ho1s,2.90202683,2.92989464,2.86835321,2.91189668,61908.8300086,81313.9230905
2013-10-07,ng1s,0.01041957,0.01080624,0.0103871,0.01071179,64767699.378621,81828609.6027494
2013-10-07,nq1s,2454.27786992,2460.93882878,2437.34000311,2439.81407354,314205.0,513603.0
2013-10-07,pl1s,1457.08806216,1471.33421432,1449.96498609,1468.50593411,6882.02673565,56271.47536872
2013-10-07,rb1s,8.72057998,8.80762842,8.58063287,8.79222754,19434.48891517,26982.83759982
2013-10-07,si1s,8.48880055,8.7836048,8.45365832,8.74104366,81540.36085393,195738.86680065
2013-10-08,cl1s,70.98747599,71.62055546,70.77415573,71.21455884,282206.90933127,356450.16374475
2013-10-08,es1s,1370.41943321,1374.1188258,1353.15560112,1356.85499371,2861204.84354847,3313083.89093503
2013-10-08,fesx1s,3298.76221968,3315.7954153,3271.50910667,3289.67784867,756884.0,2330520.0
2013-10-08,gc1s,602.31446547,605.86552581,598.85445796,603.0428881,270574.78832664,485893.74285199
2013-10-08,hg1s,4.22067947,4.2488216,4.19893328,4.21172515,33670.58919655,79134.60108168
2013-10-08,ho1s,2.90889702,2.94469942,2.90570383,2.93434575,47243.13922065,80005.57522653
2013-10-08,ng1s,0.0107354,0.01100991,0.01072359,0.01096859,67080589.5094839,72207095.0697911
2013-10-08,nq1s,2440.9559522,2447.04597173,2393.56798775,2398.51612861,549101.0,496186.0
2013-10-08,pl1s,1468.50593411,1478.35253927,1463.37312929,1470.39145425,6353.15410262,56190.33065066
2013-10-08,rb1s,8.80930243,8.89568127,8.77783107,8.80729362,14718.26440858,25209.54913271
2013-10-08,si1s,8.74065319,8.79531888,8.63327416,8.7633004,82526.35409897,197557.19200579
2013-10-09,cl1s,71.21455884,71.3934726,69.62497887,69.92087471,411449.9572382,319166.50316747
2013-10-09,es1s,1354.79977561,1363.22616984,1348.22307767,1355.41634104,3023979.53835641,3288433.22254746
2013-10-09,fesx1s,3286.27120955,3308.98213705,3274.9157458,3282.86457042,826639.0,2327449.0
2013-10-09,gc1s,600.76656737,602.45104471,589.38496371,595.12129196,347932.07703765,490537.20097952
2013-10-09,hg1s,4.20788759,4.21940028,4.11898405,4.13305512,52297.25513852,79515.31146543
2013-10-09,ho1s,2.9350231,2.93966773,2.89060876,2.9197345,57313.07728264,78979.35924792
2013-10-09,ng1s,0.0109922,0.01102172,0.01084166,0.01085937,46597943.4831414,64694860.4481778
2013-10-09,nq1s,2395.09049263,2408.60272346,2368.06603097,2384.62327156,580057.0,493354.0
2013-10-09,pl1s,1470.39145425,1472.59122774,1443.15616336,1448.70797266,7870.08300856,55122.08430342
2013-10-09,rb1s,8.82704692,8.88396321,8.68810421,8.78184869,17241.54905909,24317.3792403
2013-10-09,si1s,8.71332034,8.75041492,8.49270524,8.5477614,99557.14651326,197416.33582793
2013-10-10,cl1s,69.81765523,71.26960923,69.61121628,70.88425651,431398.22698968,284550.94365116
2013-10-10,es1s,1355.21081923,1387.47774349,1354.79977561,1385.21700358,2782330.0032037,3258375.58544621
2013-10-10,fesx1s,3307.84659068,3379.38601231,3302.1688588,3356.67508481,1062230.0,2418531.0
2013-10-10,gc1s,595.03023913,597.30655986,583.19337133,590.43207125,310079.32684296,496674.29748297
2013-10-10,hg1s,4.12921756,4.16055765,4.11258812,4.1554409,42144.71765632,79186.19632876
2013-10-10,ho1s,2.91518663,2.98088888,2.91489634,2.97063198,63448.67070157,72653.61100516
2013-10-10,ng1s,0.01091841,0.01120177,0.01087118,0.01098925,67564036.7361927,55924714.4370971
2013-10-10,nq1s,2384.81358467,2443.23970952,2384.81358467,2431.05967047,449505.0,490450.0
2013-10-10,pl1s,1448.70797266,1466.41091173,1446.19394581,1462.3256181,7949.31843914,55302.51197065
2013-10-10,rb1s,8.78184869,9.06743454,8.77013063,9.03328477,21115.18526087,22096.96043206
2013-10-10,si1s,8.55518031,8.68793984,8.4146114,8.54971375,88759.88022474,196222.89984822
2013-10-11,cl1s,70.83608742,70.84296872,69.22586356,70.20300795,433371.69171778,242609.7319299
2013-10-11,es1s,1383.57282909,1397.75383402,1375.35195667,1396.72622497,1895484.95522362,3251808.15595573
2013-10-11,fesx1s,3374.84382681,3375.97937318,3354.40399206,3363.48836306,612185.0,2433916.0
2013-10-11,gc1s,585.65179772,589.47601654,573.4507186,577.36599025,409133.90949136,506202.83171059
2013-10-11,hg1s,4.14904496,4.18742059,4.12537999,4.18166425,38627.64164705,77600.8151003
2013-10-11,ho1s,2.95911715,2.9595042,2.91218697,2.93666807,66151.14279025,67973.11536859
2013-10-11,ng1s,0.01100401,0.01119292,0.0109981,0.01114569,46428550.6216457,52068655.338008
2013-10-11,nq1s,2431.05967047,2459.22601079,2417.54743964,2455.41974858,302145.0,485480.0
2013-10-11,pl1s,1450.38399056,1457.82131999,1427.23399331,1440.95638987,10759.78961542,54391.78184084
2013-10-11,rb1s,9.01453587,9.01654468,8.87994559,8.93284426,16647.1673765,20933.28654494
2013-10-11,si1s,8.46732474,8.53565685,8.18032988,8.30098486,122780.48871068,196834.98396657
2013-10-14,cl1s,69.75572355,70.61588587,69.54240329,70.4713786,248025.86082651,229308.46340543
2013-10-14,es1s,1384.39491633,1403.0974011,1381.7231328,1401.04218299,1836250.36613893,3254513.46493643
2013-10-14,fesx1s,3353.26844568,3387.33483693,3345.31962105,3365.75945581,559373.0,2404458.0
2013-10-14,gc1s,580.68941852,588.01917128,577.45704308,581.19020908,242019.93702211,503074.97722923
2013-10-14,hg1s,4.18038506,4.24370484,4.15032415,4.22515662,38454.09399778,78158.200118
2013-10-14,ho1s,2.93570044,2.94856995,2.90696175,2.93357165,39860.17149539,62901.97558306
2013-10-14,ng1s,0.01126081,0.01137887,0.01109256,0.01127556,34140792.4487444,51768829.9731605
2013-10-14,nq1s,2439.81407354,2477.87669559,2432.20154913,2472.73824161,307164.0,479693.0
2013-10-14,pl1s,1437.18534959,1457.82131999,1432.05254477,1449.23172825,5451.97041023,54013.74291903
2013-10-14,rb1s,8.91074734,8.96431562,8.79390155,8.92849184,11422.88093921,20437.17198475
2013-10-14,si1s,8.35213633,8.4653724,8.24280495,8.33807944,72318.12273606,193746.39213925
2013-10-15,cl1s,70.31999003,70.50578509,69.41165862,69.64562277,349088.18118767,191306.91506993
2013-10-15,es1s,1402.68635748,1405.56366283,1388.91639617,1390.97161427,2277889.62440698,3255218.98616342
2013-10-15,fesx1s,3382.79265143,3405.50357894,3375.97937318,3399.82584706,815991.0,2377989.0
2013-10-15,gc1s,579.82441664,586.24364111,569.53544694,579.64231099,448163.99817061,494776.49813473
2013-10-15,hg1s,4.21556272,4.23411094,4.1970145,4.23091297,28899.59233401,78305.16839756
2013-10-15,ho1s,2.93153962,2.94295768,2.90463943,2.91934745,43446.24344481,61135.80931172
2013-10-15,ng1s,0.01127852,0.01137887,0.01113683,0.01118701,43723685.4092816,46993645.2075955
2013-10-15,nq1s,2476.73481693,2484.34734134,2461.89039433,2467.02884831,432189.0,485539.0
